,page_name,username,page_id,page_cateogry,topadmin_country,page_description,page_created,page_likes,page_followers,created_date,created_date_edt,created_time,type,total_interaction,nb_likes,nb_comments,nb_shares,nb_love,nb_wow,nb_haha,nb_sad,nb_angry,nb_care,video_share_status,video_owner,video_post_view,video_total_view,video_total_view_crossposts,video_length,post_fb_url,message,link,final_link,image_text,link_text,description,sponsor_id,sponsor_name,sponsor_category,score,post_id,week,month
15,Biglike History,BiglikeHistory,480895418678952,NEWS_SITE,US,Best moments in History in pictures.,2014-04-12 11:02:11,253823.0,247588.0,2022-06-20 22:20:40 EDT,2022-06-20,22:20:40,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/480895418678952/posts/4616759275092525,The day is a very important part of American history.,https://dustyoldthing.com/juneteenth-history-not-national-holiday/?utm_source=glp-12t&utm_medium=social-fb&utm_campaign=juneteenth-history-not-national-holiday,https://dustyoldthing.com/juneteenth-history-not-national-holiday/,,What You Need to Know About Our Newest Federal Holiday: Juneteenth,The day is a very important part of American history.,,,,-38.0,,,
13,Biglike History,BiglikeHistory,480895418678952,NEWS_SITE,US,Best moments in History in pictures.,2014-04-12 11:02:11,253823.0,247588.0,2022-06-21 09:00:14 EDT,2022-06-21,09:00:14,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/480895418678952/posts/4617926134975839,The five parrots seemed to encourage each other to swear.,https://blog.theanimalrescuesite.greatergood.com/swearing-parrots/?utm_source=glp-dot&utm_medium=social-fb,https://blog.theanimalrescuesite.greatergood.com/swearing-parrots/,,Zoo Forced To Remove 5 Parrots From Public View For Swearing At Visitors,The five parrots seemed to encourage each other to swear.,,,,-38.0,,,
180,Biglike History,BiglikeHistory,480895418678952,NEWS_SITE,US,Best moments in History in pictures.,2014-04-12 11:02:11,253988.0,247749.0,2022-06-08 12:00:18 EDT,2022-06-08,12:00:18,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/480895418678952/posts/4583603928408060,One of the more unique periods in American History is the Great Westward Migration.,https://dustyoldthing.com/photos-covered-wagon/?utm_source=glp-dot&utm_medium=social-fb,https://dustyoldthing.com/photos-covered-wagon/,,A Rare View INSIDE A Covered Wagon (5 Photos),One of the more unique periods in American History is the Great Westward Migration.,,,,-48.0,,,
2,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,2207.0,2294.0,2022-06-19 18:28:19 EDT,2022-06-19,18:28:19,Photo,228,201,7,0,17,0,0,0,0,3,,-,0,0,0,,https://www.facebook.com/100063646933602/posts/434631932001701,"Happy #fathersday do all the guys who make a point to be present, patient & THE example. Enjoy your day - you earned it.",https://www.facebook.com/photo.php?fbid=434629872001907&set=a.211023737695856&type=3,,,,,,,,2.59,,,
436,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1856.0,1914.0,2020-10-26 05:42:00 EDT,2020-10-26,05:42:00,Native Video,14,9,1,0,0,1,0,1,0,2,owned,Yes,208,208,0,00:00:21,https://www.facebook.com/103773886481065/posts/1640462362812202,Snowy start to Oct 26th,https://www.facebook.com/ejohnsonNEWS/videos/961441907698658/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FejohnsonNEWS%2Fvideos%2F961441907698658%2F,,Third measurable snow in October.,,,,,-3.29,,,
463,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1849.0,1909.0,2020-10-12 10:56:25 EDT,2020-10-12,10:56:25,Native Video,19,15,1,0,2,1,0,0,0,0,owned,Yes,213,213,0,00:01:07,https://www.facebook.com/103773886481065/posts/1627188770806228,"From the ground, fall foliage is stunning. When you get above the trees, its spectacular! ENJOY!",https://www.facebook.com/ejohnsonNEWS/videos/350753286197791/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FejohnsonNEWS%2Fvideos%2F350753286197791%2F,,2020 Fall Colors,,,,,-2.42,,,
447,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1849.0,1908.0,2020-10-19 18:47:20 EDT,2020-10-19,18:47:20,Photo,73,58,4,0,3,1,7,0,0,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1634146373443801,Good luck little ballot. May you find your way through the snow and into Mr. Fitzgerald’s office soon.,https://www.facebook.com/103773886481065/photos/a.146054422253011/1634145810110524/?type=3,,,,,,,,-1.22,,,
433,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1861.0,1919.0,2020-10-26 21:20:20 EDT,2020-10-26,21:20:20,Photo,74,48,3,0,12,0,0,8,3,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1641073739417731,"It’s official, Judge Amy Coney Barrett is now a US Supreme Court Justice. #barrett #SupremeCourt",https://www.facebook.com/103773886481065/photos/a.146054422253011/1641072709417834/?type=3,,,,,,,,-1.2,,,
441,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1852.0,1911.0,2020-10-23 18:33:37 EDT,2020-10-23,18:33:37,Native Video,73,27,7,0,9,0,30,0,0,0,share,No,413,5853,0,00:00:41,https://www.facebook.com/103773886481065/posts/1638140836377688,"I was told this is what we do now during commercial breaks on Friday. I’m all in, taking suggestions.",https://www.facebook.com/brandonlawrencewx/videos/384145286289715/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fbrandonlawrencewx%2Fvideos%2F384145286289715%2F,,Meteorologist Brandon Lawrence,"Let's be real- it's been a LONG week. Heck, it's been a long year.

Sometimes, you just need to goof off. Elias Johnson and I had a good dance sesh during commercial breaks this morning. 🤣 happy Friday!

NOTE: I do not own the copyrights to this song.",,,,1.59,,,
449,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1849.0,1908.0,2020-10-18 18:24:18 EDT,2020-10-18,18:24:18,Photo,52,38,8,0,1,1,2,0,0,2,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1633031500221955,I hate needles. 💉 Flu shot: 👌🏻,https://www.facebook.com/103773886481065/photos/a.146054422253011/1633030613555377/?type=3,,,,,,,,-1.71,,,
465,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1849.0,1909.0,2020-10-11 16:30:27 EDT,2020-10-11,16:30:27,Photo,31,22,2,0,2,1,4,0,0,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1626541310870974,Fall scavenger hunt. 🍂,https://www.facebook.com/103773886481065/photos/a.146054422253011/1626540834204355/?type=3,,,,,,,,-2.87,,,
437,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1856.0,1915.0,2020-10-25 16:45:01 EDT,2020-10-25,16:45:01,Photo,56,45,6,1,2,2,0,0,0,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1639956709529434,Last soccer game of the year...hovering at the freeze point. Players complained they couldn’t feel their toes or faces. Dads confirmed their pain.,https://www.facebook.com/103773886481065/photos/a.146054422253011/1639956672862771/?type=3,,,,,,,,-1.59,,,
478,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1848.0,1908.0,2020-10-02 10:46:54 EDT,2020-10-02,10:46:54,Photo,82,64,9,1,7,0,0,0,0,1,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1618246918367080,"First workout since the pandemic --- yeah, I gave myself that excuse to ignore my physical health. BUT, I've discovered my lack in physical well-being has caught up to the mental side. Time to make a change and stick to it.",https://www.facebook.com/103773886481065/photos/a.104886959703091/1618243928367379/?type=3,,,,,,,,-1.09,,,
479,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1848.0,1908.0,2020-10-02 08:33:57 EDT,2020-10-02,08:33:57,Link,27,21,3,1,0,2,0,0,0,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1618152308376541,"Extremely proud of my fellow co-workers I’m honored to call colleagues. Eva Elizabeth, Sabrina Ahmed & Don Schmith congrats on your 2020 Emmy nominations! I’ll see you Nov 14th in my tux...at home 🏡 🥂 🍾 https://midwestemmys.org/emmy-awards/emmy-nominees/",https://midwestemmys.org/emmy-awards/emmy-nominees/,,,Upper Midwest Emmys | EMMY® NOMINEES,Copyright 2020 Upper Midwest Chapter of NATAS. EMMY® and EMMY® Statuette are trademark property of ATAS/NATAS. All rights reserved.,,,,-1.41,,,
424,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1863.0,1921.0,2020-10-31 09:00:44 EDT,2020-10-31,09:00:44,Photo,95,84,8,0,3,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1645506255641146,Let the fun begin! 2020 Pheasant Season Opener is here.,https://www.facebook.com/103773886481065/photos/a.146054422253011/1645505688974536/?type=3,,,,,,,,1.07,,,
467,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1849.0,1909.0,2020-10-10 10:30:40 EDT,2020-10-10,10:30:40,Photo,19,14,3,0,2,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1625475300977575,"Parents, how are you doing??? Another week of school in the books. Some of you have kids home 100%, some 50/50 while others are back in the classroom every day. We are hybrid and it’s getting less stressful when mine are learning at home; I guess that’s called the groove? I’ll be ready when it’s time to go back to class every day. I’m interested to get some of your feedback.",https://www.facebook.com/103773886481065/photos/a.146054422253011/1625472047644567/?type=3,,,,,,,,-4.68,,,
481,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1848.0,1908.0,2020-10-01 13:00:34 EDT,2020-10-01,13:00:34,Status,4,3,0,0,0,1,0,0,0,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1617474921777613,"New unemployment numbers for Iowa are out: 📌 INITIAL: ⬇️ 5,018 initial claims, down 1,099 from previous week ONGOING: ⬇️ 58,744 ongoing claims, down 4,194 from previous week Roughly $17million paid out last week",,,,,,,,,-10.25,,,
457,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1849.0,1908.0,2020-10-15 21:38:09 EDT,2020-10-15,21:38:09,Photo,44,31,11,0,1,1,0,0,0,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1630272307164541,I’ve heard good things. Epic meal time about to commence at the Johnson compound.,https://www.facebook.com/103773886481065/photos/a.146054422253011/1630272020497903/?type=3,,,,,,,,-2.02,,,
434,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1856.0,1914.0,2020-10-26 10:16:17 EDT,2020-10-26,10:16:17,Photo,52,44,1,1,4,1,0,0,0,1,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1640654549459650,"On the road, telling stories. Feels good to back out there finding tales you’ll remember, talk about with your friends. Stay tuned. Looking for a 101-year-old veteran today.",https://www.facebook.com/103773886481065/photos/a.146054422253011/1640653469459758/?type=3,,,,,,,,-1.71,,,
3,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,2154.0,2239.0,2022-06-18 12:32:51 EDT,2022-06-18,12:32:51,Photo,108,102,4,0,2,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/100063646933602/posts/433705758760985,This #fathersday weekend is off to a solid start. 🍳 🥓,https://www.facebook.com/photo.php?fbid=433705292094365&set=a.211023737695856&type=3,,,,,,,,1.23,,,
452,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1849.0,1908.0,2020-10-18 09:27:08 EDT,2020-10-18,09:27:08,Photo,69,46,10,0,3,9,0,1,0,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1632668283591610,"12 hrs ago, we were enjoying dinner out here...",https://www.facebook.com/103773886481065/photos/a.146054422253011/1632667933591645/?type=3,,,,,,,,-1.29,,,
422,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1863.0,1921.0,2020-10-31 22:19:58 EDT,2020-10-31,22:19:58,Photo,32,26,1,1,4,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1646057212252717,My favorite pic from #halloween 2020... Captain Morgan as he keeps watch over everyone.,https://www.facebook.com/103773886481065/photos/a.146054422253011/1646055848919520/?type=3,,,,,,,,-2.78,,,
432,Elias Johnson,ejohnsonNEWS,100063646933602,NEWS_PERSONALITY,US,"Former Good Morning Iowa anchor & special projects reporter, multimedia journalist with a focus on c",2013-03-14 02:45:43,1861.0,1919.0,2020-10-27 18:16:13 EDT,2020-10-27,18:16:13,Photo,35,11,7,0,0,3,14,0,0,0,,-,0,0,0,,https://www.facebook.com/103773886481065/posts/1641964389328666,Immediate seating available...,https://www.facebook.com/103773886481065/photos/a.146054422253011/1641964165995355/?type=3,,,,,,,,-2.54,,,
484,Trackwrestling,trackwrestling,306367360673,MEDIA_NEWS_COMPANY,US,"www.Trackwrestling.com


About us:
www.trackwrestling.com/tw/AboutTrackwrestling.jsp?fromDomain=0.00201
",2010-02-16 04:45:20,58965.0,65418.0,2020-10-27 17:59:16 EDT,2020-10-27,17:59:16,Link,12,12,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/306367360673/posts/10158043860760674,"Princeton's first four-time wrestling All-American, Matthew Kolodzik, goes On The Mat to talk about his upcoming battle with Pat Lugo at the Hawkeye Wrestling Club Showdown Open on November 1.",https://www.trackwrestling.com/PortalPlayer.jsp?TIM=1603835783711&twSessionId=wmwrzkbhqk&videoId=872162135,,,Four-time All-American Matthew Kolodzik goes On The Mat,"Princeton's first four-time wrestling All-American, Matthew Kolodzik, goes On The Mat to talk about his upcoming battle with Pat Lugo at the Hawkeye Wrestling Club Showdown Open on November 1.",,,,-15.75,,,
546,Trackwrestling,trackwrestling,306367360673,MEDIA_NEWS_COMPANY,US,"www.Trackwrestling.com


About us:
www.trackwrestling.com/tw/AboutTrackwrestling.jsp?fromDomain=0.00201
",2010-02-16 04:45:20,58842.0,65240.0,2020-10-12 11:56:13 EDT,2020-10-12,11:56:13,Link,37,35,0,2,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/306367360673/posts/10158010752745674,"World silver medalist Sarah Hildebrandt is in pursuit of making an Olympic team in 2021. Before that, she will take on Erin Golston at the Hawkeye Wrestling Club Showdown Open on Nov. 1, 2020.",https://www.trackwrestling.com/tw/PortalPlayer.jsp?videoId=869065135,,,"Sarah Hildebrandt is ready for a showdown on Nov. 1 in Coralville, Iowa","World silver medalist Sarah Hildebrandt is in pursuit of making an Olympic team in 2021. Before that, she will take on Erin Golston at the Hawkeye Wrestling Club Showdown Open on Nov. 1, 2020.",,,,-5.11,,,
521,Trackwrestling,trackwrestling,306367360673,MEDIA_NEWS_COMPANY,US,"www.Trackwrestling.com


About us:
www.trackwrestling.com/tw/AboutTrackwrestling.jsp?fromDomain=0.00201
",2010-02-16 04:45:20,58899.0,65328.0,2020-10-18 17:00:44 EDT,2020-10-18,17:00:44,Link,11,11,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/306367360673/posts/10158024796410674,"Scott Beck has his boots on the ground in New York City in advance of the Nov. 1 Hawkeye Wrestling Club Showdown Open. Beck talks Vladimer Khinchegashvili, HWC Showdown Open matchups, women's wrestling, and more.",https://www.trackwrestling.com/tw/PortalPlayer.jsp?videoId=870681135,,,Scott Beck talks Hawkeye Wrestling Club Showdown Open,"Scott Beck has his boots on the ground in New York City in advance of the Nov. 1 Hawkeye Wrestling Club Showdown Open. Beck talks Vladimer Khinchegashvili, HWC Showdown Open matchups, women's wrestling, and more.",,,,-17.18,,,
